Date,time_ist,Datetime,pm2_5_api,pm10_api,no2_api,co_api
01-07-2024,12:00:00,01-07-2024 12:00,36,97,11.15,0.4825
01-07-2024,13:00:00,01-07-2024 13:00,40,99,10.375,0.453333333
01-07-2024,14:00:00,01-07-2024 14:00,34,86,9.3,0.4575
01-07-2024,15:00:00,01-07-2024 15:00,34,99,9.675,0.46
01-07-2024,16:00:00,01-07-2024 16:00,36,107,15.025,0.4625
01-07-2024,17:00:00,01-07-2024 17:00,35,108,14.3,0.4575
01-07-2024,18:00:00,01-07-2024 18:00,36,107,33.1,0.57
01-07-2024,19:00:00,01-07-2024 19:00,36,148,35.95,0.773333333
01-07-2024,20:00:00,01-07-2024 20:00,46,156,52.73333333,0.916666667
01-07-2024,21:00:00,01-07-2024 21:00,45,174,49.2,0.9025
01-07-2024,22:00:00,01-07-2024 22:00,47,164,33.375,0.9175
01-07-2024,23:00:00,01-07-2024 23:00,48,152,39.45,0.7975
02-07-2024,00:00:00,02-07-2024 00:00,47,162,23.675,0.635
02-07-2024,01:00:00,02-07-2024 01:00,39,150,27.225,0.546666667
02-07-2024,02:00:00,02-07-2024 02:00,41,137,20.5,0.5375
02-07-2024,03:00:00,02-07-2024 03:00,40,115,15.425,0.5025
02-07-2024,04:00:00,02-07-2024 04:00,50,106,20.575,0.51
02-07-2024,05:00:00,02-07-2024 05:00,40,132,13.4,0.57
02-07-2024,06:00:00,02-07-2024 06:00,79,187,11.575,0.69
02-07-2024,07:00:00,02-07-2024 07:00,86,223,22.3,1.103333333
02-07-2024,08:00:00,02-07-2024 08:00,201,353,9.4,0.98
02-07-2024,09:00:00,02-07-2024 09:00,117,224,14.4,0.6375
02-07-2024,10:00:00,02-07-2024 10:00,40,113,9.775,0.5275
02-07-2024,11:00:00,02-07-2024 11:00,34,95,12.9,0.5325
02-07-2024,12:00:00,02-07-2024 12:00,42,91,16.175,0.5575
02-07-2024,13:00:00,02-07-2024 13:00,31,97,14.025,0.49
02-07-2024,14:00:00,02-07-2024 14:00,28,104,11.7,0.47
02-07-2024,15:00:00,02-07-2024 15:00,27,86,14.825,0.463333333
02-07-2024,16:00:00,02-07-2024 16:00,31,84,12.075,0.39
02-07-2024,17:00:00,02-07-2024 17:00,28,75,12.325,0.413333333
02-07-2024,18:00:00,02-07-2024 18:00,34,123,20.675,0.6575
02-07-2024,19:00:00,02-07-2024 19:00,47,169,35.45,0.963333333
02-07-2024,20:00:00,02-07-2024 20:00,38,170,47.025,1.025
02-07-2024,21:00:00,02-07-2024 21:00,30,156,39.2,0.9675
02-07-2024,22:00:00,02-07-2024 22:00,34,125,32.975,0.863333333
02-07-2024,23:00:00,02-07-2024 23:00,40,137,25.9,0.7925
03-07-2024,00:00:00,03-07-2024 00:00,36,104,20.225,0.6625
03-07-2024,01:00:00,03-07-2024 01:00,39,97,27.375,
03-07-2024,02:00:00,03-07-2024 02:00,39,92,25.05,0.56
03-07-2024,03:00:00,03-07-2024 03:00,39,102,31.3,0.55
03-07-2024,04:00:00,03-07-2024 04:00,30,74,39.8,0.64
03-07-2024,05:00:00,03-07-2024 05:00,36,74,49.95,0.85
03-07-2024,06:00:00,03-07-2024 06:00,30,77,55.4,0.84
03-07-2024,07:00:00,03-07-2024 07:00,27,98,67.45,0.8
03-07-2024,08:00:00,03-07-2024 08:00,39,137,77.725,1.385
03-07-2024,09:00:00,03-07-2024 09:00,56,171,70.375,1.6075
03-07-2024,10:00:00,03-07-2024 10:00,78,189,49.9,0.5225
03-07-2024,11:00:00,03-07-2024 11:00,61,186,43.45,0.7575
03-07-2024,12:00:00,03-07-2024 12:00,79,219,37.475,1.03
03-07-2024,13:00:00,03-07-2024 13:00,79,213,32.75,0.956666667
03-07-2024,14:00:00,03-07-2024 14:00,66,207,20.675,0.75
03-07-2024,15:00:00,03-07-2024 15:00,35,86,22.075,0.705
03-07-2024,16:00:00,03-07-2024 16:00,28,92,24.175,0.67
03-07-2024,17:00:00,03-07-2024 17:00,19,62,30.6,0.6575
03-07-2024,18:00:00,03-07-2024 18:00,13,66,44.05,0.7875
03-07-2024,19:00:00,03-07-2024 19:00,11,74,50.225,0.996666667
03-07-2024,20:00:00,03-07-2024 20:00,17,95,51.675,1.01
03-07-2024,21:00:00,03-07-2024 21:00,27,121,41.275,0.935
03-07-2024,22:00:00,03-07-2024 22:00,19,97,28.35,0.775
03-07-2024,23:00:00,03-07-2024 23:00,23,126,24.925,0.7175
04-07-2024,00:00:00,04-07-2024 00:00,25,112,31.15,0.655
04-07-2024,01:00:00,04-07-2024 01:00,19,55,27.775,0.46
04-07-2024,02:00:00,04-07-2024 02:00,11,55,18.975,0.53
04-07-2024,03:00:00,04-07-2024 03:00,45,93,12.6,0.4225
04-07-2024,04:00:00,04-07-2024 04:00,28,55,12.75,0.4025
04-07-2024,05:00:00,04-07-2024 05:00,27,55,17.6,0.4725
04-07-2024,06:00:00,04-07-2024 06:00,41,63,15.85,0.525
04-07-2024,07:00:00,04-07-2024 07:00,27,43,15.4,0.65
04-07-2024,08:00:00,04-07-2024 08:00,33,47,18.925,0.695
04-07-2024,09:00:00,04-07-2024 09:00,39,74,20.575,0.7875
04-07-2024,10:00:00,04-07-2024 10:00,55,88,23.95,0.82
04-07-2024,11:00:00,04-07-2024 11:00,66,115,28.75,0.7525
04-07-2024,12:00:00,04-07-2024 12:00,63,109,23.73333333,0.745
04-07-2024,13:00:00,04-07-2024 13:00,47,108,12.7,0.51
04-07-2024,14:00:00,04-07-2024 14:00,29,84,10.85,0.5775
04-07-2024,15:00:00,04-07-2024 15:00,23,75,13.975,0.5
04-07-2024,16:00:00,04-07-2024 16:00,22,81,18.1,0.5525
04-07-2024,17:00:00,04-07-2024 17:00,19,85,25.225,0.616666667
04-07-2024,18:00:00,04-07-2024 18:00,41,123,26.6,0.675
04-07-2024,19:00:00,04-07-2024 19:00,41,129,24.025,0.79
04-07-2024,20:00:00,04-07-2024 20:00,33,102,22.85,0.86
04-07-2024,21:00:00,04-07-2024 21:00,30,139,31.25,0.955
04-07-2024,22:00:00,04-07-2024 22:00,57,134,26.15,0.9
04-07-2024,23:00:00,04-07-2024 23:00,53,156,28.65,0.985
05-07-2024,00:00:00,05-07-2024 00:00,51,125,32.725,0.8125
05-07-2024,01:00:00,05-07-2024 01:00,40,113,35.7,0.693333333
05-07-2024,02:00:00,05-07-2024 02:00,41,131,27.5,
05-07-2024,03:00:00,05-07-2024 03:00,48,109,19.9,0.48
05-07-2024,04:00:00,05-07-2024 04:00,56,113,14,0.495
05-07-2024,05:00:00,05-07-2024 05:00,62,104,12.4,0.485
05-07-2024,06:00:00,05-07-2024 06:00,56,91,13.65,0.535
05-07-2024,07:00:00,05-07-2024 07:00,55,85,17.475,0.603333333
05-07-2024,08:00:00,05-07-2024 08:00,52,97,10.1,0.476666667
05-07-2024,09:00:00,05-07-2024 09:00,36,88,7.925,0.53
05-07-2024,10:00:00,05-07-2024 10:00,36,84,9.225,
05-07-2024,11:00:00,05-07-2024 11:00,39,88,12.26666667,
05-07-2024,12:00:00,05-07-2024 12:00,45,103,11.1,
05-07-2024,13:00:00,05-07-2024 13:00,35,79,6.975,0.463333333
05-07-2024,14:00:00,05-07-2024 14:00,18,53,9.525,0.3325
05-07-2024,15:00:00,05-07-2024 15:00,13,55,11.26666667,0.2075
05-07-2024,16:00:00,05-07-2024 16:00,12,70,15.03333333,0.2025
05-07-2024,17:00:00,05-07-2024 17:00,16,70,15.3,0.205
05-07-2024,18:00:00,05-07-2024 18:00,17,64,13.325,0.175
05-07-2024,19:00:00,05-07-2024 19:00,8,55,12.85,0.5
05-07-2024,20:00:00,05-07-2024 20:00,13,59,12.55,0.62
05-07-2024,21:00:00,05-07-2024 21:00,23,65,14.95,0.6275
05-07-2024,22:00:00,05-07-2024 22:00,24,64,16.325,0.6425
05-07-2024,23:00:00,05-07-2024 23:00,22,62,19.475,0.59
06-07-2024,00:00:00,06-07-2024 00:00,14,64,14.95,0.5175
06-07-2024,01:00:00,06-07-2024 01:00,22,53,9.6,0.4
06-07-2024,02:00:00,06-07-2024 02:00,11,41,9.4,0.4
06-07-2024,03:00:00,06-07-2024 03:00,16,46,8.95,0.355
06-07-2024,04:00:00,06-07-2024 04:00,20,46,9.5,0.4125
06-07-2024,05:00:00,06-07-2024 05:00,31,58,12.925,0.42
06-07-2024,06:00:00,06-07-2024 06:00,28,62,8.925,0.4475
06-07-2024,07:00:00,06-07-2024 07:00,33,65,10.275,0.523333333
06-07-2024,08:00:00,06-07-2024 08:00,33,68,11.4,0.5775
06-07-2024,09:00:00,06-07-2024 09:00,40,73,12.7,0.5725
06-07-2024,10:00:00,06-07-2024 10:00,45,76,8.275,0.5925
06-07-2024,11:00:00,06-07-2024 11:00,46,85,7.125,0.4825
06-07-2024,12:00:00,06-07-2024 12:00,31,63,7.725,0.4875
06-07-2024,13:00:00,06-07-2024 13:00,31,59,8.475,0.526666667
06-07-2024,14:00:00,06-07-2024 14:00,19,64,7.2,0.51
06-07-2024,15:00:00,06-07-2024 15:00,14,66,7.775,0.505
06-07-2024,16:00:00,06-07-2024 16:00,20,73,6.725,0.5
06-07-2024,17:00:00,06-07-2024 17:00,23,73,6.35,0.52
06-07-2024,18:00:00,06-07-2024 18:00,11,54,10.575,0.53
06-07-2024,19:00:00,06-07-2024 19:00,13,47,10.95,0.523333333
06-07-2024,20:00:00,06-07-2024 20:00,17,58,12.975,0.5525
06-07-2024,21:00:00,06-07-2024 21:00,13,59,14.6,0.5725
06-07-2024,22:00:00,06-07-2024 22:00,18,64,16.6,0.5775
06-07-2024,23:00:00,06-07-2024 23:00,17,63,21.35,0.505
07-07-2024,00:00:00,07-07-2024 00:00,17,64,23.1,0.4325
07-07-2024,01:00:00,07-07-2024 01:00,19,59,11.825,0.373333333
07-07-2024,02:00:00,07-07-2024 02:00,13,41,7.4,0.41
07-07-2024,03:00:00,07-07-2024 03:00,11,36,5.65,0.3025
07-07-2024,04:00:00,07-07-2024 04:00,14,43,4.425,0.33
07-07-2024,05:00:00,07-07-2024 05:00,9,34,4.1,0.315
07-07-2024,06:00:00,07-07-2024 06:00,7,23,6.85,0.3425
07-07-2024,07:00:00,07-07-2024 07:00,8,29,7.775,0.376666667
07-07-2024,08:00:00,07-07-2024 08:00,25,35,3.825,0.3775
07-07-2024,09:00:00,07-07-2024 09:00,5,40,7.325,0.4175
07-07-2024,10:00:00,07-07-2024 10:00,8,58,15.375,0.485
07-07-2024,11:00:00,07-07-2024 11:00,14,75,15.25,0.4775
07-07-2024,12:00:00,07-07-2024 12:00,17,81,18.875,0.4375
07-07-2024,13:00:00,07-07-2024 13:00,7,80,13.575,0.44
07-07-2024,14:00:00,07-07-2024 14:00,16,92,9.525,0.385
07-07-2024,15:00:00,07-07-2024 15:00,3,65,9.05,0.395
07-07-2024,16:00:00,07-07-2024 16:00,2,64,7.9,0.3475
07-07-2024,17:00:00,07-07-2024 17:00,5,70,7.525,0.335
07-07-2024,18:00:00,07-07-2024 18:00,3,55,11.075,0.38
07-07-2024,19:00:00,07-07-2024 19:00,3,66,13.3,0.436666667
07-07-2024,20:00:00,07-07-2024 20:00,7,73,12.65,0.4925
07-07-2024,21:00:00,07-07-2024 21:00,12,68,21.55,0.6175
07-07-2024,22:00:00,07-07-2024 22:00,13,86,17.925,0.57
07-07-2024,23:00:00,07-07-2024 23:00,9,65,14.6,0.455
08-07-2024,00:00:00,08-07-2024 00:00,9,73,35.3,0.4275
08-07-2024,01:00:00,08-07-2024 01:00,8,75,28.125,0.38
08-07-2024,02:00:00,08-07-2024 02:00,5,60,15.7,0.37
08-07-2024,03:00:00,08-07-2024 03:00,3,47,19.375,0.34
08-07-2024,04:00:00,08-07-2024 04:00,6,52,21.8,0.4125
08-07-2024,05:00:00,08-07-2024 05:00,9,48,24.125,0.4075
08-07-2024,06:00:00,08-07-2024 06:00,34,75,16.325,0.4275
08-07-2024,07:00:00,08-07-2024 07:00,34,80,10.8,0.503333333
08-07-2024,08:00:00,08-07-2024 08:00,28,59,4.775,0.4625
08-07-2024,09:00:00,08-07-2024 09:00,7,51,4.8,0.3975
08-07-2024,10:00:00,08-07-2024 10:00,8,55,4.525,0.385
08-07-2024,11:00:00,08-07-2024 11:00,6,140,6.6,0.38
08-07-2024,12:00:00,08-07-2024 12:00,6,134,5.325,0.37
08-07-2024,13:00:00,08-07-2024 13:00,3,52,8.425,0.356666667
08-07-2024,14:00:00,08-07-2024 14:00,3,57,9.125,0.33
08-07-2024,15:00:00,08-07-2024 15:00,7,46,6.35,0.3525
08-07-2024,16:00:00,08-07-2024 16:00,9,47,7.8,0.3625
08-07-2024,17:00:00,08-07-2024 17:00,28,73,8.4,0.4
08-07-2024,18:00:00,08-07-2024 18:00,19,65,11.775,0.435
08-07-2024,19:00:00,08-07-2024 19:00,20,71,14.725,0.506666667
08-07-2024,20:00:00,08-07-2024 20:00,23,91,19,0.6175
08-07-2024,21:00:00,08-07-2024 21:00,38,123,15.75,0.5775
08-07-2024,22:00:00,08-07-2024 22:00,38,93,10.875,0.4725
08-07-2024,23:00:00,08-07-2024 23:00,27,71,11.475,0.41
09-07-2024,00:00:00,09-07-2024 00:00,23,69,12.25,0.4475
09-07-2024,01:00:00,09-07-2024 01:00,33,82,20.15,0.56
09-07-2024,02:00:00,09-07-2024 02:00,44,104,28.6,0.55
09-07-2024,03:00:00,09-07-2024 03:00,41,98,24.85,0.5325
09-07-2024,04:00:00,09-07-2024 04:00,35,86,16.55,0.4725
09-07-2024,05:00:00,09-07-2024 05:00,29,75,17.625,0.45
09-07-2024,06:00:00,09-07-2024 06:00,36,76,24.55,0.5325
09-07-2024,07:00:00,09-07-2024 07:00,39,97,24.1,0.69
09-07-2024,08:00:00,09-07-2024 08:00,51,130,19.325,0.715
09-07-2024,09:00:00,09-07-2024 09:00,51,139,14.475,0.68
09-07-2024,10:00:00,09-07-2024 10:00,48,123,12.5,0.6175
09-07-2024,11:00:00,09-07-2024 11:00,39,120,8.25,0.48
09-07-2024,12:00:00,09-07-2024 12:00,30,47,17.175,0.6175
09-07-2024,13:00:00,09-07-2024 13:00,19,58,18.575,0.643333333
09-07-2024,14:00:00,09-07-2024 14:00,28,95,29.475,0.6375
09-07-2024,15:00:00,09-07-2024 15:00,31,93,32.6,0.705
09-07-2024,16:00:00,09-07-2024 16:00,45,119,36.05,0.81
09-07-2024,17:00:00,09-07-2024 17:00,30,114,31.025,0.86
09-07-2024,18:00:00,09-07-2024 18:00,52,143,46,1.2475
09-07-2024,19:00:00,09-07-2024 19:00,63,181,51.43333333,1.41
09-07-2024,20:00:00,09-07-2024 20:00,56,169,49.675,1.5025
09-07-2024,21:00:00,09-07-2024 21:00,53,180,57.7,1.8325
09-07-2024,22:00:00,09-07-2024 22:00,61,218,61.25,2.2725
09-07-2024,23:00:00,09-07-2024 23:00,75,240,60.55,2.6325
10-07-2024,00:00:00,10-07-2024 00:00,85,264,57.175,2.6375
10-07-2024,01:00:00,10-07-2024 01:00,90,234,53,2.08
10-07-2024,02:00:00,10-07-2024 02:00,81,213,43.8,1.77
10-07-2024,03:00:00,10-07-2024 03:00,86,206,37.9,1.2525
10-07-2024,04:00:00,10-07-2024 04:00,89,193,30.3,1.253333333
10-07-2024,05:00:00,10-07-2024 05:00,100,234,26.35,1.26
10-07-2024,06:00:00,10-07-2024 06:00,133,258,57.9,1.19
10-07-2024,07:00:00,10-07-2024 07:00,158,289,36.55,1.233333333
10-07-2024,08:00:00,10-07-2024 08:00,133,289,28.4,0.96
10-07-2024,09:00:00,10-07-2024 09:00,70,159,20.325,0.775
10-07-2024,10:00:00,10-07-2024 10:00,67,141,43.8,0.86
10-07-2024,11:00:00,10-07-2024 11:00,79,170,17.55,0.6275
10-07-2024,12:00:00,10-07-2024 12:00,64,126,13.825,0.4775
10-07-2024,13:00:00,10-07-2024 13:00,53,102,8.625,0.47
10-07-2024,14:00:00,10-07-2024 14:00,51,99,17.55,0.665
10-07-2024,15:00:00,10-07-2024 15:00,70,182,28.65,0.6625
10-07-2024,16:00:00,10-07-2024 16:00,44,120,28.8,0.72
10-07-2024,17:00:00,10-07-2024 17:00,42,110,39.95,0.845
10-07-2024,18:00:00,10-07-2024 18:00,50,173,57.2,1.175
10-07-2024,19:00:00,10-07-2024 19:00,46,159,48.7,1.096666667
10-07-2024,20:00:00,10-07-2024 20:00,45,153,50.95,1.285
10-07-2024,21:00:00,10-07-2024 21:00,51,146,48.7,1.27
10-07-2024,22:00:00,10-07-2024 22:00,55,158,39.5,1.05
10-07-2024,23:00:00,10-07-2024 23:00,55,143,41.325,1.04
11-07-2024,00:00:00,11-07-2024 00:00,57,148,43.025,1.0175
11-07-2024,01:00:00,11-07-2024 01:00,57,141,31.35,0.933333333
11-07-2024,02:00:00,11-07-2024 02:00,44,132,27.9,0.87
11-07-2024,03:00:00,11-07-2024 03:00,52,135,25.35,0.885
11-07-2024,04:00:00,11-07-2024 04:00,62,162,24.55,0.8925
11-07-2024,05:00:00,11-07-2024 05:00,67,146,22.475,0.7975
11-07-2024,06:00:00,11-07-2024 06:00,58,134,24.05,0.7925
11-07-2024,07:00:00,11-07-2024 07:00,64,147,38.85,0.753333333
11-07-2024,08:00:00,11-07-2024 08:00,58,156,18.65,0.7375
11-07-2024,09:00:00,11-07-2024 09:00,52,132,13.425,0.4575
11-07-2024,10:00:00,11-07-2024 10:00,34,108,23.775,0.435
11-07-2024,11:00:00,11-07-2024 11:00,42,123,15.425,0.3825
11-07-2024,12:00:00,11-07-2024 12:00,35,109,8.15,0.3575
11-07-2024,13:00:00,11-07-2024 13:00,38,109,10.875,0.43
11-07-2024,14:00:00,11-07-2024 14:00,30,98,7.825,0.445
11-07-2024,15:00:00,11-07-2024 15:00,39,98,8.575,0.4225
11-07-2024,16:00:00,11-07-2024 16:00,35,81,7.95,0.4275
11-07-2024,17:00:00,11-07-2024 17:00,35,91,9.775,0.47
11-07-2024,18:00:00,11-07-2024 18:00,45,123,8.45,0.525
11-07-2024,19:00:00,11-07-2024 19:00,52,141,14.125,0.766666667
11-07-2024,20:00:00,11-07-2024 20:00,57,208,25.4,0.9725
11-07-2024,21:00:00,11-07-2024 21:00,68,241,38.05,1.1975
11-07-2024,22:00:00,11-07-2024 22:00,79,240,40.675,1.17
11-07-2024,23:00:00,11-07-2024 23:00,61,213,56.1,1.0575
12-07-2024,00:00:00,12-07-2024 00:00,64,215,38.7,0.6325
12-07-2024,01:00:00,12-07-2024 01:00,48,220,33.625,0.4
12-07-2024,02:00:00,12-07-2024 02:00,28,164,23,0.34
12-07-2024,03:00:00,12-07-2024 03:00,25,147,18.5,0.3225
12-07-2024,04:00:00,12-07-2024 04:00,20,130,5.85,0.3275
12-07-2024,05:00:00,12-07-2024 05:00,17,84,6.4,0.305
12-07-2024,06:00:00,12-07-2024 06:00,18,68,7.275,0.3075
12-07-2024,07:00:00,12-07-2024 07:00,17,71,13.175,0.383333333
12-07-2024,08:00:00,12-07-2024 08:00,13,69,9,0.3675
12-07-2024,09:00:00,12-07-2024 09:00,11,55,6.025,0.3425
12-07-2024,10:00:00,12-07-2024 10:00,9,60,8.7,0.36
12-07-2024,11:00:00,12-07-2024 11:00,14,68,9.475,0.375
12-07-2024,12:00:00,12-07-2024 12:00,19,73,8.25,0.3775
12-07-2024,13:00:00,12-07-2024 13:00,16,86,7.425,0.356666667
12-07-2024,14:00:00,12-07-2024 14:00,17,64,8.375,0.34
12-07-2024,15:00:00,12-07-2024 15:00,20,71,,
12-07-2024,16:00:00,12-07-2024 16:00,17,73,15.56666667,0.42
12-07-2024,17:00:00,12-07-2024 17:00,24,79,19.375,0.4675
12-07-2024,18:00:00,12-07-2024 18:00,12,104,19.475,0.5925
12-07-2024,19:00:00,12-07-2024 19:00,25,114,22.425,0.656666667
12-07-2024,20:00:00,12-07-2024 20:00,30,120,32.025,0.7675
12-07-2024,21:00:00,12-07-2024 21:00,33,134,45.45,0.9075
12-07-2024,22:00:00,12-07-2024 22:00,42,148,58.775,1.0225
12-07-2024,23:00:00,12-07-2024 23:00,45,153,53.725,1.0225
13-07-2024,00:00:00,13-07-2024 00:00,55,217,51.925,1.0175
13-07-2024,01:00:00,13-07-2024 01:00,51,218,56.125,0.87
13-07-2024,02:00:00,13-07-2024 02:00,50,184,46.5,0.77
13-07-2024,03:00:00,13-07-2024 03:00,44,159,41.1,0.81
13-07-2024,04:00:00,13-07-2024 04:00,103,207,26.2,0.8175
13-07-2024,05:00:00,13-07-2024 05:00,74,154,21.5,0.745
13-07-2024,06:00:00,13-07-2024 06:00,64,113,13.65,0.5425
13-07-2024,07:00:00,13-07-2024 07:00,23,48,28.3,0.583333333
13-07-2024,08:00:00,13-07-2024 08:00,18,75,24.75,0.705
13-07-2024,09:00:00,13-07-2024 09:00,27,68,36.375,0.91
13-07-2024,10:00:00,13-07-2024 10:00,39,90,30.4,0.873333333
13-07-2024,11:00:00,13-07-2024 11:00,48,119,26.75,0.69
13-07-2024,12:00:00,13-07-2024 12:00,28,117,17.675,0.5175
13-07-2024,13:00:00,13-07-2024 13:00,25,102,36.15,0.986666667
13-07-2024,14:00:00,13-07-2024 14:00,46,134,29.6,0.7175
13-07-2024,15:00:00,13-07-2024 15:00,22,49,35.6,0.6125
13-07-2024,16:00:00,13-07-2024 16:00,9,48,41.4,0.8325
13-07-2024,17:00:00,13-07-2024 17:00,34,130,34.525,0.8425
13-07-2024,18:00:00,13-07-2024 18:00,50,135,39.625,0.9125
13-07-2024,19:00:00,13-07-2024 19:00,47,134,99.275,1.37
13-07-2024,20:00:00,13-07-2024 20:00,40,147,114.475,1.275
13-07-2024,21:00:00,13-07-2024 21:00,44,146,88.1,1.1125
13-07-2024,22:00:00,13-07-2024 22:00,67,173,95.575,1.4275
13-07-2024,23:00:00,13-07-2024 23:00,61,186,83.825,1.32
14-07-2024,00:00:00,14-07-2024 00:00,90,241,81.25,1.1075
14-07-2024,01:00:00,14-07-2024 01:00,42,136,47.35,0.866666667
14-07-2024,02:00:00,14-07-2024 02:00,40,154,40.7,0.82
14-07-2024,03:00:00,14-07-2024 03:00,31,135,25.375,0.68
14-07-2024,04:00:00,14-07-2024 04:00,27,99,24.575,0.7225
14-07-2024,05:00:00,14-07-2024 05:00,41,102,26.1,0.7775
14-07-2024,06:00:00,14-07-2024 06:00,36,97,41.35,0.985
14-07-2024,07:00:00,14-07-2024 07:00,55,196,39.025,1.126666667
14-07-2024,08:00:00,14-07-2024 08:00,66,189,42.6,1.13
14-07-2024,09:00:00,14-07-2024 09:00,70,167,33.825,0.903333333
14-07-2024,10:00:00,14-07-2024 10:00,62,158,32.075,0.785
14-07-2024,11:00:00,14-07-2024 11:00,50,148,36.475,0.8125
14-07-2024,12:00:00,14-07-2024 12:00,55,132,43.575,0.886666667
14-07-2024,13:00:00,14-07-2024 13:00,66,182,56.65,0.665
14-07-2024,14:00:00,14-07-2024 14:00,58,147,37.8,0.6675
14-07-2024,15:00:00,14-07-2024 15:00,64,186,36.825,0.905
14-07-2024,16:00:00,14-07-2024 16:00,64,152,37.125,0.8475
14-07-2024,17:00:00,14-07-2024 17:00,66,184,23.83333333,0.7375
14-07-2024,18:00:00,14-07-2024 18:00,70,228,36,0.82
14-07-2024,19:00:00,14-07-2024 19:00,69,184,50.525,0.993333333
14-07-2024,20:00:00,14-07-2024 20:00,62,160,52.275,1.243333333
14-07-2024,21:00:00,14-07-2024 21:00,53,176,63.575,1.26
14-07-2024,22:00:00,14-07-2024 22:00,63,241,67.35,1.193333333
14-07-2024,23:00:00,14-07-2024 23:00,51,201,59.925,1.13
15-07-2024,00:00:00,15-07-2024 00:00,50,182,51.45,1.03
15-07-2024,01:00:00,15-07-2024 01:00,52,173,48.875,0.93
15-07-2024,02:00:00,15-07-2024 02:00,63,206,46,0.89
15-07-2024,03:00:00,15-07-2024 03:00,52,158,43.275,0.8425
15-07-2024,04:00:00,15-07-2024 04:00,55,179,34.9,0.8325
15-07-2024,05:00:00,15-07-2024 05:00,63,169,41.875,0.875
15-07-2024,06:00:00,15-07-2024 06:00,69,163,39.925,0.9625
15-07-2024,07:00:00,15-07-2024 07:00,74,240,33.7,0.89
15-07-2024,08:00:00,15-07-2024 08:00,59,273,26.075,0.7675
15-07-2024,09:00:00,15-07-2024 09:00,28,97,13.275,0.56
15-07-2024,10:00:00,15-07-2024 10:00,12,77,21.675,0.576666667
15-07-2024,11:00:00,15-07-2024 11:00,17,40,37.825,0.86
15-07-2024,12:00:00,15-07-2024 12:00,20,41,41.9,0.91
15-07-2024,13:00:00,15-07-2024 13:00,28,59,33.425,0.68
15-07-2024,14:00:00,15-07-2024 14:00,17,63,25.175,0.553333333
15-07-2024,15:00:00,15-07-2024 15:00,40,104,25.8,0.7175
15-07-2024,16:00:00,15-07-2024 16:00,41,98,18.775,0.6775
15-07-2024,17:00:00,15-07-2024 17:00,35,87,18,0.66
15-07-2024,18:00:00,15-07-2024 18:00,35,75,18.3,0.74
15-07-2024,19:00:00,15-07-2024 19:00,29,81,20.95,0.87
15-07-2024,20:00:00,15-07-2024 20:00,36,102,34.275,1.07
15-07-2024,21:00:00,15-07-2024 21:00,41,129,49.075,1.2125
15-07-2024,22:00:00,15-07-2024 22:00,44,145,56.8,1.206666667
15-07-2024,23:00:00,15-07-2024 23:00,46,128,51.1,0.945
16-07-2024,00:00:00,16-07-2024 00:00,44,107,50.2,0.91
16-07-2024,01:00:00,16-07-2024 01:00,55,143,59.975,0.9
16-07-2024,02:00:00,16-07-2024 02:00,72,165,46.1,0.79
16-07-2024,03:00:00,16-07-2024 03:00,69,139,27.825,0.71
16-07-2024,04:00:00,16-07-2024 04:00,78,151,26.625,0.78
16-07-2024,05:00:00,16-07-2024 05:00,81,142,26.1,0.793333333
16-07-2024,06:00:00,16-07-2024 06:00,88,140,39.8,0.825
16-07-2024,07:00:00,16-07-2024 07:00,68,150,22,0.913333333
16-07-2024,08:00:00,16-07-2024 08:00,68,162,22.975,1.015
16-07-2024,09:00:00,16-07-2024 09:00,64,159,21.075,0.8225
16-07-2024,10:00:00,16-07-2024 10:00,46,126,23.75,0.875
16-07-2024,11:00:00,16-07-2024 11:00,46,128,24.1,0.885
16-07-2024,12:00:00,16-07-2024 12:00,39,128,21.425,0.8
16-07-2024,13:00:00,16-07-2024 13:00,35,110,34.225,0.753333333
16-07-2024,14:00:00,16-07-2024 14:00,36,91,43.05,0.833333333
16-07-2024,15:00:00,16-07-2024 15:00,34,101,32.6,0.693333333
16-07-2024,16:00:00,16-07-2024 16:00,28,113,38.35,0.6825
16-07-2024,17:00:00,16-07-2024 17:00,35,108,40.875,0.726666667
16-07-2024,18:00:00,16-07-2024 18:00,34,97,46.875,0.97
16-07-2024,19:00:00,16-07-2024 19:00,55,101,29.825,0.443333333
16-07-2024,20:00:00,16-07-2024 20:00,47,96,22.5,0.7975
16-07-2024,21:00:00,16-07-2024 21:00,34,73,22.25,0.8975
16-07-2024,22:00:00,16-07-2024 22:00,39,103,29.95,0.923333333
16-07-2024,23:00:00,16-07-2024 23:00,52,128,35.325,1.0575
17-07-2024,00:00:00,17-07-2024 00:00,56,179,25.975,0.956666667
17-07-2024,01:00:00,17-07-2024 01:00,59,164,17.15,0.856666667
17-07-2024,02:00:00,17-07-2024 02:00,59,152,29.4,0.89
17-07-2024,03:00:00,17-07-2024 03:00,66,153,31.475,0.8925
17-07-2024,04:00:00,17-07-2024 04:00,62,140,19.3,0.8625
17-07-2024,05:00:00,17-07-2024 05:00,40,93,27.925,0.78
17-07-2024,06:00:00,17-07-2024 06:00,40,86,30.175,0.7825
17-07-2024,07:00:00,17-07-2024 07:00,33,93,64.35,0.785
17-07-2024,08:00:00,17-07-2024 08:00,27,68,27,0.7375
